completed_work.PROGRAM_KEY,WORKCENTER,completed_work.WEEK_ENDING,PLANT_KEY,SumOfTOTAL_PLANNED_HRS,SITE_CD,SumOfTOTAL_COST_AMT,SumOfTOTAL_HRS,SumOfDEFECT_QTY,SumOfREWORK_HRS,SumOfREPAIR_HRS,SumOfREFAB_HRS,RESP_WORKCENTER
ET,S0736304,2019/03/16,1800,21.085,,,,,,,,
ET,S0736304,2019/03/23,1800,29.885,1800,1165,$0.00,1,$0.00,$0.00,$0.00,S0736304
ET,S0736304,2019/03/30,1800,3.007,,,,,,,,
ET,S0736304,2019/05/04,1800,23.399,,,,,,,,
ET,S0736304,2019/05/11,1800,37.258,,,,,,,,
ET,S0736304,2019/05/18,1800,30.347,,,,,,,,
ET,S0736304,2019/05/25,1800,3.914,,,,,,,,
ET,S0736304,2019/06/01,1800,0.5,,,,,,,,
ET,S0736304,2019/06/15,1800,26.821,,,,,,,,
ET,S0736304,2019/06/22,1800,4.993,,,,,,,,
ET,S0736304,2019/06/29,1800,34.975,,,,,,,,
ET,S0736304,2019/07/06,1800,17.801,,,,,,,,
ET,S0736304,2019/07/13,1800,9.828,,,,,,,,
ET,S0736323,2019/07/20,1800,1.956,,,,,,,,
ET,S0736323,2019/07/27,1800,4.651,,,,,,,,
ET,S0736324,2019/07/20,1800,1.5,,,,,,,,
ET,S0736324,2019/07/27,1800,4.85,,,,,,,,
ER,S0747801,2018/01/06,1800,4.991,,,,,,,,
ER,S0747801,2018/01/13,1800,61.604,,,,,,,,
ER,S0747801,2018/01/20,1800,26.64,,,,,,,,
ER,S0747801,2018/01/27,1800,40.328,,,,,,,,
ER,S0747801,2018/02/03,1800,71.58,,,,,,,,
ER,S0747801,2018/02/10,1800,36.461,,,,,,,,
ER,S0747801,2018/02/17,1800,64.034,,,,,,,,
ER,S0747801,2018/02/24,1800,38.29,,,,,,,,
ER,S0747801,2018/03/03,1800,49.568,,,,,,,,
ER,S0747801,2018/03/10,1800,56.33,,,,,,,,
ER,S0747801,2018/03/17,1800,11.135,,,,,,,,
ER,S0747801,2018/03/24,1800,22.61,,,,,,,,
ER,S0747801,2018/03/31,1800,48.07,,,,,,,,
ER,S0747801,2018/04/07,1800,40.721,,,,,,,,
ER,S0747801,2018/04/14,1800,85.127,,,,,,,,
ER,S0747801,2018/04/21,1800,15.125,,,,,,,,
ER,S0747801,2018/04/28,1800,44.13,,,,,,,,
ER,S0747801,2018/05/05,1800,54.23,,,,,,,,
ER,S0747801,2018/05/12,1800,39.788,,,,,,,,
ER,S0747801,2018/05/19,1800,87.585,,,,,,,,
ER,S0747801,2018/05/26,1800,14.08,,,,,,,,
ER,S0747801,2018/06/02,1800,18.89,,,,,,,,
ER,S0747801,2018/06/09,1800,84.83,,,,,,,,
ER,S0747801,2018/06/16,1800,118.273,,,,,,,,
ER,S0747801,2018/06/23,1800,7.49,,,,,,,,
ER,S0747801,2018/06/30,1800,3.74,,,,,,,,
ER,S0747801,2018/07/14,1800,23.29,,,,,,,,
ER,S0747801,2018/07/21,1800,34.21,,,,,,,,
ER,S0747801,2018/07/28,1800,49.274,,,,,,,,
ER,S0747801,2018/08/04,1800,66.534,,,,,,,,
ER,S0747801,2018/08/11,1800,34.33,,,,,,,,
ER,S0747801,2018/08/18,1800,35.03,,,,,,,,
ER,S0747801,2018/08/25,1800,14.36,,,,,,,,
ER,S0747801,2018/09/01,1800,14.43,,,,,,,,
ER,S0747801,2018/09/08,1800,6.76,,,,,,,,
ER,S0747801,2018/09/15,1800,18.281,,,,,,,,
ER,S0747801,2018/09/22,1800,1.43,,,,,,,,
ER,S0747801,2018/10/06,1800,15.33,,,,,,,,
ER,S0747801,2018/10/13,1800,21.52,,,,,,,,
ER,S0747801,2018/11/10,1800,59.672,,,,,,,,
ER,S0747801,2018/11/17,1800,46.01,,,,,,,,
ER,S0747801,2018/11/24,1800,34.76,,,,,,,,
ER,S0747801,2018/12/01,1800,25.26,,,,,,,,
ER,S0747801,2018/12/22,1800,15.56,,,,,,,,
ER,S0747801,2019/01/19,1800,4.466,,,,,,,,
ER,S0747801,2019/01/26,1800,21.479,,,,,,,,
ER,S0747801,2019/02/02,1800,2.5,,,,,,,,
ER,S0747801,2019/02/23,1800,15.04,,,,,,,,
ER,S0747801,2019/03/02,1800,42.688,,,,,,,,
ER,S0747801,2019/03/09,1800,57.73,,,,,,,,
ER,S0747801,2019/03/23,1800,20.285,,,,,,,,
ER,S0747801,2019/03/30,1800,75.17,,,,,,,,
ER,S0747801,2019/04/06,1800,59.668,,,,,,,,
ER,S0747801,2019/04/13,1800,54.97,,,,,,,,
ER,S0747801,2019/04/20,1800,6.29,,,,,,,,
ER,S0747801,2019/05/11,1800,19.125,,,,,,,,
ER,S0747801,2019/05/18,1800,62.53,,,,,,,,
ER,S0747801,2019/05/25,1800,9.6,,,,,,,,
ER,S0747801,2019/06/01,1800,34.13,,,,,,,,
ER,S0747801,2019/06/08,1800,41.028,,,,,,,,
ER,S0747801,2019/06/15,1800,27.7,,,,,,,,
ER,S0747801,2019/06/22,1800,9.38,,,,,,,,
ER,S0747801,2019/06/29,1800,32.9,,,,,,,,
ER,S0747801,2019/07/06,1800,10.88,,,,,,,,
ER,S0747801,2019/07/13,1800,34.02,,,,,,,,
ER,S0747801,2019/07/20,1800,59.554,,,,,,,,
ER,S0747801,2019/07/27,1800,56.859,,,,,,,,
ER,S0747802,2018/01/06,1800,16.8,,,,,,,,
ER,S0747802,2018/01/13,1800,16.115,,,,,,,,
ER,S0747802,2018/01/20,1800,27.13,,,,,,,,
ER,S0747802,2018/01/27,1800,22.27,,,,,,,,
ER,S0747802,2018/02/03,1800,7.312,,,,,,,,
ER,S0747802,2018/02/10,1800,32.916,,,,,,,,
ER,S0747802,2018/02/17,1800,14.039,,,,,,,,
ER,S0747802,2018/02/24,1800,26.29,,,,,,,,
ER,S0747802,2018/03/03,1800,22.27,,,,,,,,
ER,S0747802,2018/03/10,1800,8.642,,,,,,,,
ER,S0747802,2018/03/17,1800,20.44,,,,,,,,
ER,S0747802,2018/03/24,1800,16.115,,,,,,,,
ER,S0747802,2018/03/31,1800,37.19,,,,,,,,
ER,S0747802,2018/04/07,1800,20.44,,,,,,,,
ER,S0747802,2018/04/21,1800,11.662,,,,,,,,
ER,S0747802,2018/04/28,1800,35.726,,,,,,,,
ER,S0747802,2018/05/05,1800,29.139,,,,,,,,
ER,S0747802,2018/05/12,1800,26.3,,,,,,,,
ER,S0747802,2018/05/19,1800,4.35,,,,,,,,
ER,S0747802,2018/05/26,1800,7.312,,,,,,,,
ER,S0747802,2018/06/02,1800,25.65,,,,,,,,
ER,S0747802,2018/06/09,1800,50.955,,,,,,,,
ER,S0747802,2018/06/16,1800,24.397,,,,,,,,
ER,S0747802,2018/06/23,1800,14.035,,,,,,,,
ER,S0747802,2018/06/30,1800,23.516,,,,,,,,
ER,S0747802,2018/07/14,1800,8.419,,,,,,,,
ER,S0747802,2018/07/21,1800,21.81,,,,,,,,
ER,S0747802,2018/07/28,1800,19.33,,,,,,,,
ER,S0747802,2018/08/18,1800,10.452,,,,,,,,
ER,S0747802,2018/08/25,1800,20.83,,,,,,,,
ER,S0747802,2018/09/08,1800,5.469,,,,,,,,
ER,S0747802,2018/09/15,1800,2.24,,,,,,,,
ER,S0747802,2018/10/06,1800,4.572,,,,,,,,
ER,S0747802,2018/11/10,1800,5.04,,,,,,,,
ER,S0747802,2018/12/01,1800,12.757,,,,,,,,
ER,S0747802,2018/12/08,1800,43.519,,,,,,,,
ER,S0747802,2018/12/15,1800,26.04,,,,,,,,
ER,S0747802,2018/12/22,1800,27.705,,,,,,,,
ER,S0747802,2019/01/12,1800,21.81,,,,,,,,
ER,S0747802,2019/01/19,1800,10.66,,,,,,,,
ER,S0747802,2019/01/26,1800,22.712,,,,,,,,
ER,S0747802,2019/02/02,1800,25.2,,,,,,,,
ER,S0747802,2019/02/09,1800,40.615,,,,,,,,
ER,S0747802,2019/02/16,1800,21.71,,,,,,,,
ER,S0747802,2019/02/23,1800,11.63,,,,,,,,
ER,S0747802,2019/03/23,1800,5.75,,,,,,,,
ER,S0747802,2019/04/20,1800,41.518,,,,,,,,
ER,S0747802,2019/04/27,1800,6.579,,,,,,,,
ER,S0747802,2019/05/04,1800,24.9,,,,,,,,
ER,S0747802,2019/05/11,1800,11.76,,,,,,,,
ER,S0747802,2019/05/18,1800,3.64,,,,,,,,
ER,S0747802,2019/06/29,1800,16.702,,,,,,,,
ER,S0747802,2019/07/06,1800,11.295,,,,,,,,
ER,S0747802,2019/07/13,1800,27.111,,,,,,,,
ER,S0747802,2019/07/20,1800,7.419,,,,,,,,
ER,S0747803,2018/01/06,1800,8.87,,,,,,,,
ER,S0747803,2018/01/13,1800,8.84,,,,,,,,
ER,S0747803,2018/01/20,1800,25.01,,,,,,,,
ER,S0747803,2018/02/10,1800,21.35,,,,,,,,
ER,S0747803,2018/02/17,1800,13.26,,,,,,,,
ER,S0747803,2018/03/03,1800,1.94,,,,,,,,
ER,S0747803,2018/03/10,1800,9.8,,,,,,,,
ER,S0747803,2018/03/17,1800,3.57,,,,,,,,
ER,S0747803,2018/03/24,1800,10.05,,,,,,,,
ER,S0747803,2018/03/31,1800,8.87,,,,,,,,
ER,S0747803,2018/04/21,1800,32.43,1800,485,$0.00,1,$0.00,$0.00,$0.00,S0747803
ER,S0747803,2018/04/28,1800,1.42,,,,,,,,
ER,S0747803,2018/05/12,1800,13.64,,,,,,,,
ER,S0747803,2018/05/19,1800,4.05,,,,,,,,
ER,S0747803,2018/05/26,1800,11.16,,,,,,,,
ER,S0747803,2018/06/02,1800,21.07,,,,,,,,
ER,S0747803,2018/06/16,1800,36.56,,,,,,,,
ER,S0747803,2018/06/23,1800,13.36,,,,,,,,
ER,S0747803,2018/08/11,1800,15.26,,,,,,,,
ER,S0747803,2018/09/01,1800,3.56,,,,,,,,
ER,S0747803,2018/09/08,1800,21.57,,,,,,,,
ER,S0747803,2018/09/15,1800,9.53,,,,,,,,
ER,S0747803,2018/09/29,1800,30.55,,,,,,,,
ER,S0747803,2018/10/06,1800,10.86,,,,,,,,
ER,S0747803,2018/10/13,1800,8.51,,,,,,,,
ER,S0747803,2018/12/22,1800,17.69,,,,,,,,
ER,S0747803,2019/01/05,1800,13.1,1800,485,$0.00,1,$0.00,$0.00,$0.00,S0747803
ER,S0747803,2019/01/19,1800,7.45,,,,,,,,
ER,S0747803,2019/02/02,1800,11.68,,,,,,,,
ER,S0747803,2019/02/16,1800,13.64,,,,,,,,
ER,S0747803,2019/02/23,1800,10.36,,,,,,,,
ER,S0747803,2019/03/23,1800,14.95,,,,,,,,
ER,S0747803,2019/05/11,1800,4.28,,,,,,,,
ER,S0747803,2019/06/01,1800,7.2,,,,,,,,
ER,S0747803,2019/06/08,1800,8.87,,,,,,,,
ER,S0747803,2019/06/15,1800,31,,,,,,,,
ER,S0747803,2019/06/29,1800,2.85,,,,,,,,
ER,S0747803,2019/07/06,1800,17.69,,,,,,,,
ER,S0747804,2018/01/06,1800,10.92,,,,,,,,
ER,S0747804,2018/02/03,1800,1.68,1800,233,$0.60,1,$0.00,$0.60,$0.00,S0747804
ER,S0747804,2018/02/10,1800,3.879,,,,,,,,
ER,S0747804,2018/02/24,1800,7.75,,,,,,,,
ER,S0747804,2018/03/03,1800,1.11,,,,,,,,
ER,S0747804,2018/03/24,1800,29.018,,,,,,,,
ER,S0747804,2018/03/31,1800,6.099,,,,,,,,
ER,S0747804,2018/04/14,1800,12.733,,,,,,,,
ER,S0747804,2018/04/21,1800,14.525,,,,,,,,
ER,S0747804,2018/04/28,1800,6.72,,,,,,,,
ER,S0747804,2018/05/05,1800,1.68,,,,,,,,
ER,S0747804,2018/05/12,1800,6.099,,,,,,,,
ER,S0747804,2018/05/26,1800,32.298,,,,,,,,
ER,S0747804,2018/06/02,1800,3.36,,,,,,,,
ER,S0747804,2018/06/09,1800,4.989,,,,,,,,
ER,S0747804,2018/06/23,1800,31.728,,,,,,,,
ER,S0747804,2018/06/30,1800,5.04,,,,,,,,
ER,S0747804,2018/08/11,1800,18.832,,,,,,,,
ER,S0747804,2018/08/25,1800,22.925,,,,,,,,
ER,S0747804,2018/10/06,1800,9.419,,,,,,,,
ER,S0747804,2018/10/20,1800,8.4,,,,,,,,
ER,S0747804,2018/10/27,1800,22.258,,,,,,,,
ER,S0747804,2018/12/15,1800,1.68,,,,,,,,
ER,S0747804,2019/01/12,1800,18.832,,,,,,,,
ER,S0747804,2019/01/19,1800,21.245,,,,,,,,
ER,S0747804,2019/02/09,1800,1.68,,,,,,,,
ER,S0747804,2019/04/27,1800,24.957,,,,,,,,
ER,S0747804,2019/05/04,1800,9.24,,,,,,,,
ER,S0747804,2019/05/11,1800,7.56,,,,,,,,
ER,S0747804,2019/06/22,1800,40.077,,,,,,,,
ER,S0747804,2019/06/29,1800,1.68,,,,,,,,
EF,S0751701,2018/01/06,1800,62.738,1800,238,$0.66,1,$0.00,$0.66,$0.00,S0751701
EF,S0751701,2018/01/13,1800,91.457,1800,490,$1.52,2,$0.00,$1.52,$0.00,S0751701
EF,S0751701,2018/01/20,1800,65.831,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2018/01/27,1800,74.127,,,,,,,,
EF,S0751701,2018/02/03,1800,94.924,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2018/02/10,1800,88.788,1800,208,$0.25,1,$0.00,$0.25,$0.00,S0751701
EF,S0751701,2018/02/17,1800,114.899,1800,78,$1.08,2,$0.00,$1.08,$0.00,S0751701
EF,S0751701,2018/02/24,1800,90.939,,,,,,,,
EF,S0751701,2018/03/03,1800,44.432,,,,,,,,
EF,S0751701,2018/03/10,1800,62.986,,,,,,,,
EF,S0751701,2018/03/17,1800,68.008,,,,,,,,
EF,S0751701,2018/03/24,1800,44.85,,,,,,,,
EF,S0751701,2018/03/31,1800,45.647,1800,241,$0.71,1,$0.00,$0.71,$0.00,S0751701
EF,S0751701,2018/04/07,1800,75.446,1800,233,$0.60,1,$0.00,$0.60,$0.00,S0751701
EF,S0751701,2018/04/14,1800,50.835,,,,,,,,
EF,S0751701,2018/04/21,1800,61.882,,,,,,,,
EF,S0751701,2018/04/28,1800,69.147,,,,,,,,
EF,S0751701,2018/05/05,1800,63.022,,,,,,,,
EF,S0751701,2018/05/12,1800,47.535,,,,,,,,
EF,S0751701,2018/05/19,1800,62.272,,,,,,,,
EF,S0751701,2018/05/26,1800,38.313,,,,,,,,
EF,S0751701,2018/06/02,1800,47.658,,,,,,,,
EF,S0751701,2018/06/09,1800,61.461,,,,,,,,
EF,S0751701,2018/06/16,1800,70.805,,,,,,,,
EF,S0751701,2018/06/23,1800,57.398,,,,,,,,
EF,S0751701,2018/06/30,1800,68.781,1800,225,$0.49,2,$0.00,$0.49,$0.00,S0751701
EF,S0751701,2018/07/07,1800,45.775,1800,483,$1.42,2,$0.00,$1.42,$0.00,S0751701
EF,S0751701,2018/07/14,1800,31.259,1800,232,$0.59,1,$0.00,$0.59,$0.00,S0751701
EF,S0751701,2018/07/21,1800,85.04,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2018/07/28,1800,72.57,,,,,,,,
EF,S0751701,2018/08/04,1800,80.511,,,,,,,,
EF,S0751701,2018/08/11,1800,73.997,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2018/08/18,1800,63.791,,,,,,,,
EF,S0751701,2018/08/25,1800,61.556,,,,,,,,
EF,S0751701,2018/09/01,1800,59.486,,,,,,,,
EF,S0751701,2018/09/08,1800,34.597,,,,,,,,
EF,S0751701,2018/09/15,1800,76.37,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2018/09/22,1800,74.274,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2018/09/29,1800,62.84,,,,,,,,
EF,S0751701,2018/10/06,1800,76.406,,,,,,,,
EF,S0751701,2018/10/13,1800,64.699,,,,,,,,
EF,S0751701,2018/10/20,1800,54.413,1800,478,$1.36,2,$0.00,$1.36,$0.00,S0751701
EF,S0751701,2018/10/27,1800,66.325,,,,,,,,
EF,S0751701,2018/11/03,1800,56.08,,,,,,,,
EF,S0751701,2018/11/10,1800,78.619,1800,238,$0.66,1,$0.00,$0.66,$0.00,S0751701
EF,S0751701,2018/11/17,1800,48.443,,,,,,,,
EF,S0751701,2018/11/24,1800,41.902,,,,,,,,
EF,S0751701,2018/12/01,1800,63.412,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2018/12/08,1800,40.927,,,,,,,,
EF,S0751701,2018/12/15,1800,76.347,,,,,,,,
EF,S0751701,2018/12/22,1800,56.441,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2019/01/05,1800,19.194,,,,,,,,
EF,S0751701,2019/01/12,1800,73.781,,,,,,,,
EF,S0751701,2019/01/19,1800,69.472,1800,274,$1.17,2,$0.00,$1.17,$0.00,S0751701
EF,S0751701,2019/01/26,1800,60.483,1800,739,$2.35,4,$0.00,$2.35,$0.00,S0751701
EF,S0751701,2019/02/02,1800,79.881,,,,,,,,
EF,S0751701,2019/02/09,1800,74.842,,,,,,,,
EF,S0751701,2019/02/16,1800,56.597,,,,,,,,
EF,S0751701,2019/02/23,1800,50.575,,,,,,,,
EF,S0751701,2019/03/02,1800,66.626,,,,,,,,
EF,S0751701,2019/03/09,1800,83.241,,,,,,,,
EF,S0751701,2019/03/16,1800,69,,,,,,,,
EF,S0751701,2019/03/23,1800,67.768,,,,,,,,
EF,S0751701,2019/03/30,1800,66.446,1800,1448,$0.76,3,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2019/04/06,1800,70.503,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2019/04/13,1800,89.852,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2019/04/20,1800,16.516,1800,453,$1.01,2,$0.00,$1.01,$0.00,S0751701
EF,S0751701,2019/04/27,1800,49.234,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2019/05/04,1800,75.861,,,,,,,,
EF,S0751701,2019/05/11,1800,87.841,1800,245,$0.76,1,$0.00,$0.76,$0.00,S0751701
EF,S0751701,2019/05/18,1800,76.711,,,,,,,,
EF,S0751701,2019/05/25,1800,86.072,,,,,,,,
EF,S0751701,2019/06/01,1800,63.57,,,,,,,,
EF,S0751701,2019/06/08,1800,90.46,,,,,,,,
EF,S0751701,2019/06/15,1800,71.763,,,,,,,,
EF,S0751701,2019/06/22,1800,107.109,,,,,,,,
EF,S0751701,2019/06/29,1800,97.61,,,,,,,,
EF,S0751701,2019/07/06,1800,70.944,,,,,,,,
EF,S0751701,2019/07/13,1800,82.414,1800,2366,$0.00,1,$0.00,$0.00,$0.00,S0751701
EF,S0751701,2019/07/20,1800,86.961,,,,,,,,
EF,S0751701,2019/07/27,1800,91.345,,,,,,,,
EF,S0751701,2019/08/03,1800,0.916,,,,,,,,
EF,S0751702,2018/01/06,1800,7.058,,,,,,,,
EF,S0751702,2018/01/13,1800,27.656,,,,,,,,
EF,S0751702,2018/01/20,1800,27.915,,,,,,,,
EF,S0751702,2018/01/27,1800,24.274,,,,,,,,
EF,S0751702,2018/02/03,1800,28.405,,,,,,,,
EF,S0751702,2018/02/10,1800,20.804,,,,,,,,
EF,S0751702,2018/02/17,1800,28.87,,,,,,,,
EF,S0751702,2018/02/24,1800,35.529,,,,,,,,
EF,S0751702,2018/03/03,1800,21.174,,,,,,,,
EF,S0751702,2018/03/10,1800,20.969,,,,,,,,
EF,S0751702,2018/03/17,1800,6.392,,,,,,,,
EF,S0751702,2018/03/24,1800,11.47,,,,,,,,
EF,S0751702,2018/03/31,1800,15.622,,,,,,,,
EF,S0751702,2018/04/07,1800,13.15,,,,,,,,
EF,S0751702,2018/04/14,1800,3.429,,,,,,,,
EF,S0751702,2018/04/21,1800,13.233,,,,,,,,
EF,S0751702,2018/04/28,1800,13.046,,,,,,,,
EF,S0751702,2018/05/05,1800,13.144,,,,,,,,
EF,S0751702,2018/05/12,1800,20.479,,,,,,,,
EF,S0751702,2018/05/19,1800,25.494,1800,72,$1.00,2,$0.00,$1.00,$0.00,S0751702
EF,S0751702,2018/05/26,1800,19.103,1800,154,$1.50,4,$0.00,$1.50,$0.00,S0751702
EF,S0751702,2018/06/02,1800,17.275,,,,,,,,
EF,S0751702,2018/06/09,1800,13.042,1800,1860,$0.00,1,$0.00,$0.00,$0.00,S0751702
