WORKCENTER,WEEK_ENDING,WKOR_PRODUCT_CODE,SumOfstdhours,SumOfOThours,SumOfdthrs,SumOftotalhrs,comp_work,PTB,defects,SumOfREWORK_HRS,SumOfREPAIR_HRS,SumOfREFAB_HRS,totrwkhrs,total_def_cost
J0742301,2018/12/01,MD,7.2,0,0,7.2,,0,,,,,,
J0742301,2018/12/08,MD,0,1.9,0,1.9,11.315,595.53%,,,,,,
J0742301,2018/12/15,MD,0,0,9.4,9.4,11.315,120.37%,,,,,,
J0742301,2018/12/29,MD,0,0,24,24,12,50.00%,,,,,,
J0742301,2019/01/05,MD,11,0,0,11,12,109.09%,,,,,,
J0742301,2019/01/12,MD,24.3,0,0,24.3,7.315,30.10%,,,,,,
J0742301,2019/01/19,MD,19.7,12.3,0,32,19.315,60.36%,,,,,,
J0742301,2019/01/26,MD,13,0,8.1,21.1,12,56.87%,,,,,,
J0742301,2019/02/02,MD,26.3,0.5,0,26.8,7.982,29.78%,,,,,,
J0742301,2019/02/09,MD,23.7,11,0,34.7,18,51.87%,,,,,,
J0742301,2019/02/23,MD,17.6,0.5,0,18.1,23.964,132.40%,,,,,,
J0742301,2019/03/02,MD,3.7,7.2,0,10.9,21.964,201.50%,,,,,,
J0742301,2019/03/09,MD,31.6,0,0,31.6,27.964,88.49%,,,,,,
J0742301,2019/03/16,MD,2.2,7.3,0,9.5,17.964,189.09%,,,,,,
J0742301,2019/03/23,MD,35,2,0,37,29.982,81.03%,,,,,,
J0742301,2019/04/06,MD,0,1,0,1,7.315,731.50%,,,,,,
J0742301,2019/04/13,MD,12.2,6.1,0,18.3,21.945,119.92%,,,,,,
J0742301,2019/04/20,MD,5.9,1.1,5.1,12.1,20,165.29%,,,,,,
J0742301,2019/05/04,MD,10,5.2,0,15.2,19.315,127.07%,,,,,,
J0742301,2019/05/11,MD,3.3,0,0,3.3,23.297,705.97%,,,,,,
J0742301,2019/05/18,MD,12,0,0,12,17.999,149.99%,,,,,,
J0742301,2019/05/25,MD,10.4,0,8.5,18.9,15.333,81.13%,,,,,,
J0742301,2019/06/01,MD,27.5,0,0,27.5,15.333,55.76%,,,,,,
J0742301,2019/06/08,MD,28.2,8.5,0,36.7,22.666,61.76%,,,,,,
J0742301,2019/06/15,MD,0,0,8.8,8.8,8.666,98.48%,,,,,,
J0742301,2019/06/22,MD,8.5,1.6,0,10.1,17.333,171.61%,,,,,,
J0742301,2019/07/06,MD,8,0,0,8,1.333,16.66%,,,,,,
J0742301,2019/07/13,MD,21.7,0,0,21.7,7.999,36.86%,,,,,,
J0742301,2019/08/03,MD,12.2,0,0,12.2,25.315,207.50%,,,,,,
J0742301,2019/08/10,MD,8.6,0,0,8.6,,0,,,,,,
J0742302,2018/08/25,MD,2.5,0,0,2.5,18,720.00%,,,,,,
J0742302,2018/09/29,MD,14,2,9.1,25.1,20.332,81.00%,,,,,,
J0742302,2018/10/13,MD,0,8,0,8,21.66,270.75%,,,,,,
J0742302,2018/10/20,MD,5.1,0,0,5.1,30.232,592.78%,,,,,,
J0742302,2018/10/27,MD,0,7.9,0,7.9,57.892,732.81%,,,,,,
J0742302,2018/11/03,MD,0.9,4.8,0,5.7,,0,,,,,,
J0742302,2018/11/10,MD,4.8,0,0,4.8,10,208.33%,,,,,,
J0742302,2018/12/01,MD,1.8,0,0,1.8,,0,,,,,,
J0742302,2018/12/08,MD,20.5,0,0,20.5,20.232,98.69%,,,,,,
J0742302,2018/12/15,MD,12,0,0,12,34.062,283.85%,,,,,,
J0742302,2018/12/29,MD,0,0,4.8,4.8,4,83.33%,,,,,,
J0742302,2019/01/05,MD,10.2,0,0,10.2,20.917,205.07%,,,,,,
J0742302,2019/01/12,MD,5.1,3.1,0,8.2,52.975,646.04%,,,,,,
J0742302,2019/01/19,MD,47.6,0,3,50.6,30.232,59.75%,,,,,,
J0742302,2019/01/26,MD,13.2,0,0,13.2,26,196.97%,,,,,,
J0742302,2019/02/02,MD,6.2,0,0,6.2,30.559,492.89%,,,,,,
J0742302,2019/02/09,MD,11.8,0,0,11.8,20,169.49%,,,,,,
J0742302,2019/02/23,MD,30.8,0,0,30.8,32.433,105.30%,,,,,,
J0742302,2019/03/02,MD,8.6,10.5,0,19.1,53.624,280.75%,,,,,,
J0742302,2019/03/09,MD,6.5,5,7.2,18.7,60.881,325.57%,,,,,,
J0742302,2019/03/16,MD,14.5,11.9,0,26.4,45.541,172.50%,,,,,,
J0742302,2019/03/23,MD,0,1.8,0,1.8,53.729,2984.94%,,,,,,
J0742302,2019/04/06,MD,9.4,2,0,11.4,23.547,206.55%,,,,,,
J0742302,2019/04/13,MD,4.9,4,0,8.9,28.547,320.75%,,,,,,
J0742302,2019/04/20,MD,10,4.9,8.6,23.5,33,140.43%,,,,,,
J0742302,2019/04/27,MD,6.8,10.4,0,17.2,34.062,198.03%,,,,,,
J0742302,2019/05/04,MD,11.2,6,5.8,23,44.062,191.57%,,,,,,
J0742302,2019/05/11,MD,7.8,0,0,7.8,52.961,678.99%,,,,,,
J0742302,2019/05/18,MD,5,3.2,0,8.2,47.663,581.26%,,,,,,
J0742302,2019/05/25,MD,6.6,2.8,8.1,17.5,35.163,200.93%,,,,,,
J0742302,2019/06/01,MD,5.2,4,0,9.2,36.802,400.02%,,,,,,
J0742302,2019/06/08,MD,32,17.6,6.5,56.1,33.496,59.71%,,,,,,
J0742302,2019/06/15,MD,0,0,5.3,5.3,50.326,949.55%,,,,,,
J0742302,2019/06/29,MD,5.7,0,0,5.7,26,456.14%,,,,,,
J0742302,2019/07/13,MD,0,8,0,8,13.916,173.95%,,,,,,
J0742302,2019/07/20,MD,10,0,0,10,28,280.00%,,,,,,
J0742302,2019/07/27,MD,0,0,3.6,3.6,55.124,1531.22%,,,,,,
J0742302,2019/08/03,MD,9.6,0,0,9.6,20.232,210.75%,,,,,,
J0742302,2019/08/10,MD,3.9,0,0,3.9,,0,,,,,,
J0742303,2018/08/11,MD,0.1,0,0,0.1,146.469,146469.00%,14,0.00,0.00,0.00,0.00,1488
J0742303,2018/08/18,MD,9,0,0,9,16.449,182.77%,10,0.00,0.00,0.00,0.00,5879
J0742303,2018/08/25,MD,31.1,15.5,0,46.6,135.44,290.64%,33,0.00,0.00,0.00,0.00,2976
J0742303,2018/09/01,MD,21.7,0,8.1,29.8,84.189,282.51%,,,,,,
J0742303,2018/09/08,MD,12,0,0,12,20.289,169.08%,,,,,,
J0742303,2018/09/15,MD,114.7,32.5,0,147.2,238.76,162.20%,20,0.00,0.00,0.00,0.00,2976
J0742303,2018/09/22,MD,12.5,0,25.2,37.7,122.92,326.05%,8,0.00,0.00,0.00,0.00,992
J0742303,2018/09/29,MD,46.6,8,0,54.6,91.332,167.27%,,,,,,
J0742303,2018/10/06,MD,76.8,12.7,7.9,97.4,175.426,180.11%,3,0.00,0.00,0.00,0.00,496
J0742303,2018/10/13,MD,8,0,39.7,47.7,127.837,268.00%,8,0.00,0.00,0.00,0.00,1240
J0742303,2018/10/20,MD,72.4,24.3,8.6,105.3,164.963,156.66%,20,0.00,0.00,0.00,0.00,1488
J0742303,2018/10/27,MD,43.4,29.1,0,72.5,236.263,325.88%,15,0.00,0.00,0.00,0.00,1488
J0742303,2018/11/03,MD,0,0,18.1,18.1,16.477,91.03%,4,0.00,0.00,0.00,0.00,496
J0742303,2018/11/10,MD,31,0.8,0,31.8,70.917,223.01%,16,0.00,0.00,0.00,0.00,1736
J0742303,2018/11/17,MD,35.3,1.6,10.5,47.4,105.93,223.48%,2,0.00,1.08,0.00,1.08,632
J0742303,2018/11/24,MD,0,2.3,8.8,11.1,33.963,305.97%,,,,,,
J0742303,2018/12/08,MD,9.5,0,0,9.5,37.88,398.74%,8,0.00,0.00,0.00,0.00,992
J0742303,2018/12/15,MD,59.1,21.1,0,80.2,174.527,217.61%,9,0.00,0.00,0.00,0.00,1488
J0742303,2018/12/22,MD,14,0,15.3,29.3,35.283,120.42%,21,0.00,0.00,0.00,0.00,1984
J0742303,2018/12/29,MD,0,0,11.5,11.5,8,69.57%,35,0.00,0.00,0.00,0.00,2728
J0742303,2019/01/05,MD,52.9,7.3,0,60.2,131.196,217.93%,30,0.00,5.76,0.00,5.76,3699
J0742303,2019/01/12,MD,88.1,21.6,0,109.7,242.384,220.95%,29,0.00,0.00,0.00,0.00,3224
J0742303,2019/01/19,MD,35.8,0,0,35.8,55.04,153.74%,20,0.00,0.00,0.00,0.00,2232
J0742303,2019/01/26,MD,93,38.5,0,131.5,191.13,145.35%,16,0.00,0.00,0.00,0.00,1240
J0742303,2019/02/02,MD,37.5,10.6,13.2,61.3,175.277,285.93%,8,0.00,3.08,0.00,3.08,1379
J0742303,2019/02/09,MD,0,26.6,0,26.6,20,75.19%,,,,,,
J0742303,2019/02/16,MD,79.6,23.9,27.1,130.6,149.969,114.83%,13,0.00,0.64,0.00,0.64,1816
J0742303,2019/02/23,MD,26,12,11,49,279.956,571.34%,5,0.00,0.00,0.00,0.00,496
J0742303,2019/03/02,MD,76.5,3.5,14.1,94.1,238.146,253.08%,17,0.00,0.00,0.00,0.00,1736
J0742303,2019/03/09,MD,79.1,39.2,11.1,129.4,284.909,220.18%,6,0.00,0.00,0.00,0.00,496
J0742303,2019/03/16,MD,60.7,27.9,11.2,99.8,206.583,207.00%,21,0.00,0.00,0.00,0.00,2232
J0742303,2019/03/23,MD,68.7,8.2,17,93.9,310.987,331.19%,9,0.00,1.79,0.00,1.79,1217
J0742303,2019/03/30,MD,50.8,2.4,30.6,83.8,124.332,148.37%,48,0.00,16.04,0.00,16.04,6977
J0742303,2019/04/06,MD,45.1,1.7,0,46.8,85.55,182.80%,6,0.00,0.00,0.00,0.00,744
J0742303,2019/04/13,MD,30.5,3.3,8,41.8,144.968,346.81%,14,0.00,0.00,0.00,0.00,496
J0742303,2019/04/20,MD,34.2,6.2,0,40.4,90.32,223.56%,,,,,,
J0742303,2019/04/27,MD,75.2,0,0,75.2,203.81,271.02%,1,0.00,0.00,0.00,0.00,248
J0742303,2019/05/04,MD,94.7,8,1,103.7,242.62,233.96%,4,0.00,2.84,0.00,2.84,853
J0742303,2019/05/11,MD,60.7,25.1,19.4,105.2,246.357,234.18%,10,0.00,5.08,0.00,5.08,2126
J0742303,2019/05/18,MD,103.5,34.1,0,137.6,232.111,168.69%,29,0.00,0.00,0.00,0.00,2976
J0742303,2019/05/25,MD,81.9,2.5,8.4,92.8,176.902,190.63%,,,,,,
J0742303,2019/06/01,MD,85.6,26.1,0,111.7,147.011,131.61%,7,0.00,2.00,0.00,2.00,1491
J0742303,2019/06/08,MD,77.1,26.9,11.9,115.9,152.436,131.52%,30,0.00,6.37,0.00,6.37,3032
J0742303,2019/06/15,MD,138.6,2,0,140.6,298.886,212.58%,4,0.00,0.00,0.00,0.00,496
J0742303,2019/06/22,MD,8,14.4,0,22.4,9.973,44.52%,1,0.00,0.00,0.00,0.00,248
J0742303,2019/06/29,MD,124.8,1,0,125.8,165.13,131.26%,18,0.00,4.00,0.00,4.00,2487
J0742303,2019/07/06,MD,55.5,3.3,4.5,63.3,174.09,275.02%,22,0.00,0.00,0.00,0.00,2480
J0742303,2019/07/13,MD,11.4,21.3,0,32.7,26.972,82.48%,17,0.00,0.00,0.00,0.00,1736
J0742303,2019/07/20,MD,137.1,22,25.8,184.9,194.561,105.22%,14,0.00,0.00,0.00,0.00,2480
J0742303,2019/07/27,MD,57.9,35,17.5,110.4,240.33,217.69%,,,,,,
J0742303,2019/08/03,MD,90.1,4.7,0,94.8,108.2,114.14%,21,0.00,0.00,0.00,0.00,1488
J0742303,2019/08/10,MD,136.9,0,0,136.9,4.16,3.04%,,,,,,
j0742304,2018/08/11,MD,3,13,0,16,55.723,348.27%,,,,,,
J0742304,2018/08/18,MD,5.6,8,0,13.6,41.08,302.06%,,,,,,
J0742304,2018/08/25,MD,22.6,0,0,22.6,29.183,129.13%,,,,,,
J0742304,2018/09/01,MD,24,0,7.5,31.5,88.803,281.91%,,,,,,
J0742304,2018/09/08,MD,28.7,3.6,0,32.3,18.643,57.72%,,,,,,
J0742304,2018/09/15,MD,17.1,26.9,0,44,79.62,180.95%,,,,,,
J0742304,2018/09/22,MD,102.4,18.4,2.6,123.4,103.24,83.66%,,,,,,
J0742304,2018/09/29,MD,28.6,0,0,28.6,18.668,65.27%,,,,,,
J0742304,2018/10/06,MD,42.7,30.4,0,73.1,83.62,114.39%,,,,,,
J0742304,2018/10/13,MD,98.4,3.6,0,102,108.574,106.45%,,,,,,
J0742304,2018/10/20,MD,15.4,1.2,0,16.6,85.961,517.84%,,,,,,
J0742304,2018/10/27,MD,43.6,14.9,8.6,67.1,104.71,156.05%,,,,,,
J0742304,2018/11/03,MD,82.2,0,8.1,90.3,122.311,135.45%,,,,,,
J0742304,2018/11/10,MD,0,17.4,0,17.4,22.54,129.54%,,,,,,
J0742304,2018/11/17,MD,54.1,23.9,0,78,45.72,58.62%,,,,,,
J0742304,2018/11/24,MD,0,0,9.3,9.3,46,494.62%,,,,,,
J0742304,2018/12/01,MD,20.9,0,0,20.9,41.231,197.28%,,,,,,
J0742304,2018/12/08,MD,0.1,2.8,0,2.9,54.151,1867.28%,,,,,,
J0742304,2018/12/15,MD,24,0,0,24,58.99,245.79%,,,,,,
J0742304,2018/12/22,MD,78.1,4.3,9.1,91.5,96.501,105.47%,,,,,,
J0742304,2019/01/05,MD,16.1,15.8,0,31.9,45.08,141.32%,,,,,,
J0742304,2019/01/12,MD,48.8,27.8,7.8,84.4,145.591,172.50%,,,,,,
J0742304,2019/01/19,MD,49,3.6,20.4,73,120.311,164.81%,,,,,,
J0742304,2019/01/26,MD,32.4,5.4,0,37.8,72.26,191.16%,,,,,,
J0742304,2019/02/02,MD,69.2,8,8.8,86,136.42,158.63%,,,,,,
J0742304,2019/02/09,MD,44.3,0,0,44.3,43.484,98.16%,,,,,,
J0742304,2019/02/16,MD,15,11.4,0,26.4,123.98,469.62%,,,,,,
J0742304,2019/02/23,MD,71.3,14.2,10,95.5,147.028,153.96%,,,,,,
J0742304,2019/03/02,MD,57.3,30.2,0,87.5,147.742,168.85%,,,,,,
J0742304,2019/03/09,MD,24.9,0,20.7,45.6,197.956,434.11%,,,,,,
J0742304,2019/03/16,MD,54.3,11.5,8.1,73.9,199.97,270.60%,1,0.00,0.00,0.00,0.00,248
J0742304,2019/03/23,MD,51.3,44.5,0,95.8,168.25,175.63%,,,,,,
J0742304,2019/03/30,MD,30,10.5,9.2,49.7,96.046,193.25%,,,,,,
J0742304,2019/04/06,MD,9.1,8,0,17.1,69.349,405.55%,,,,,,
J0742304,2019/04/13,MD,22.8,4.7,8.1,35.6,111.334,312.74%,,,,,,
J0742304,2019/04/20,MD,48.3,0,3,51.3,80.311,156.55%,,,,,,
J0742304,2019/04/27,MD,47.4,9.5,0,56.9,119.177,209.45%,,,,,,
J0742304,2019/05/04,MD,50.4,26.7,9.2,86.3,218.985,253.75%,,,,,,
J0742304,2019/05/11,MD,61.2,1,5.4,67.6,204.975,303.22%,,,,,,
J0742304,2019/05/18,MD,47.2,4.9,0,52.1,159.187,305.54%,,,,,,
J0742304,2019/05/25,MD,71.5,5.5,0.1,77.1,133.187,172.75%,,,,,,
J0742304,2019/06/01,MD,37,21.5,0,58.5,90.663,154.98%,,,,,,
J0742304,2019/06/08,MD,50.4,0,21,71.4,101.404,142.02%,,,,,,
J0742304,2019/06/15,MD,68.2,10,8.1,86.3,132.584,153.63%,,,,,,
J0742304,2019/06/22,MD,103,0,16.9,119.9,68.16,56.85%,,,,,,
J0742304,2019/06/29,MD,14.2,2,13,29.2,47.747,163.52%,,,,,,
J0742304,2019/07/06,MD,24.5,20.6,4,49.1,91.44,186.23%,,,,,,
J0742304,2019/07/13,MD,116,0,0,116,79.494,68.53%,,,,,,
J0742304,2019/07/20,MD,35.7,8.3,0,44,113.102,257.05%,,,,,,
J0742304,2019/07/27,MD,102.1,13.4,8,123.5,132.951,107.65%,,,,,,
J0742304,2019/08/03,MD,63,15,32,110,141.231,128.39%,,,,,,
J0742304,2019/08/10,MD,0,0,9,9,,0,,,,,,
J0742305,2018/08/11,MD,7.9,0,0,7.9,2,25.32%,,,,,,
J0742305,2018/08/18,MD,16.5,0,0,16.5,2,12.12%,,,,,,
J0742305,2018/08/25,MD,10.3,5.7,0,16,,0,,,,,,
J0742305,2018/09/01,MD,26.3,0,0,26.3,2,7.60%,,,,,,
J0742305,2018/09/15,MD,8,0,0,8,,0,,,,,,
J0742305,2018/09/22,MD,15,0.9,6,21.9,2,9.13%,,,,,,
J0742305,2018/09/29,MD,3.4,0,0,3.4,2,58.82%,,,,,,
J0742305,2018/10/06,MD,14,1.2,0,15.2,,0,,,,,,
J0742305,2018/10/13,MD,7.8,4.5,0,12.3,2,16.26%,,,,,,
J0742305,2018/10/20,MD,5.8,0,0,5.8,,0,,,,,,
J0742305,2018/10/27,MD,3.1,0,0,3.1,1,32.26%,,,,,,
J0742305,2018/11/03,MD,9.5,0,0,9.5,4,42.11%,,,,,,
J0742305,2018/11/17,MD,17.8,0,0.1,17.9,,0,,,,,,
J0742305,2018/11/24,MD,8,0,0,8,,0,,,,,,
J0742305,2018/12/01,MD,0.1,0,0,0.1,1,1000.00%,,,,,,
J0742305,2018/12/15,MD,23.1,0,0,23.1,1,4.33%,,,,,,
J0742305,2018/12/29,MD,0,0,8,8,2,25.00%,,,,,,
J0742305,2019/01/12,MD,16,18.4,0,34.4,,0,,,,,,
J0742305,2019/01/19,MD,14.6,0,0,14.6,4,27.40%,,,,,,
J0742305,2019/01/26,MD,1.1,0,0,1.1,,0,,,,,,
J0742305,2019/02/02,MD,23,7,8.2,38.2,4,10.47%,,,,,,
J0742305,2019/02/16,MD,6.9,0,0,6.9,,0,,,,,,
J0742305,2019/02/23,MD,14.5,3.7,8.2,26.4,4,15.15%,,,,,,
J0742305,2019/03/02,MD,8,8,8.2,24.2,2,8.26%,,,,,,
J0742305,2019/03/09,MD,8,0,0,8,1,12.50%,,,,,,
J0742305,2019/03/16,MD,3.8,24.1,0,27.9,3,10.75%,,,,,,
J0742305,2019/03/23,MD,0,0,11.3,11.3,2,17.70%,,,,,,
J0742305,2019/03/30,MD,14.1,0,0,14.1,2,14.18%,,,,,,
J0742305,2019/04/27,MD,16,0,0,16,2,12.50%,,,,,,
J0742305,2019/05/04,MD,0,8.3,0,8.3,,0,,,,,,
J0742305,2019/05/11,MD,33.6,0,0,33.6,4,11.90%,,,,,,
J0742305,2019/06/01,MD,4.7,0,0,4.7,2,42.55%,,,,,,
J0742305,2019/06/08,MD,8.5,0,0,8.5,4,47.06%,,,,,,
J0742305,2019/06/15,MD,7.5,0,0,7.5,,0,,,,,,
J0742305,2019/06/22,MD,17.9,3.7,0,21.6,4,18.52%,,,,,,
J0742305,2019/07/13,MD,8,0,0,8,4,50.00%,,,,,,
J0742306,2018/08/11,MD,1.2,0,0,1.2,13.261,1105.08%,19,0.00,0.00,0.00,0.00,992
J0742306,2018/08/18,MD,9.6,1.1,0,10.7,5,46.73%,6,0.00,0.00,0.00,0.00,744
J0742306,2018/08/25,MD,1.3,0,0,1.3,1.16,89.23%,9,0.00,0.00,0.00,0.00,1488
J0742306,2018/09/01,MD,0,3.3,0,3.3,0.64,19.39%,,,,,,
J0742306,2018/09/08,MD,1.8,0,0,1.8,2.32,128.89%,,,,,,
J0742306,2018/09/15,MD,7.5,3.2,0,10.7,6.781,63.37%,2,0.00,0.00,0.00,0.00,248
J0742306,2018/09/22,MD,1.5,1.5,0,3,3.2,106.67%,,,,,,
J0742306,2018/09/29,MD,21.5,0,0,21.5,11.541,53.68%,,,,,,
J0742306,2018/10/06,MD,9.3,0.9,0,10.2,8.821,86.48%,6,0.00,0.00,0.00,0.00,248
J0742306,2018/10/13,MD,13.3,6.7,0,20,13.501,67.51%,,,,,,
J0742306,2018/10/20,MD,9.4,2.2,0,11.6,7.101,61.22%,,,,,,
J0742306,2018/10/27,MD,7.2,0,0,7.2,17.67,245.42%,,,,,,
J0742306,2018/11/03,MD,11.4,13.3,0,24.7,10.84,43.89%,,,,,,
J0742306,2018/11/10,MD,9.1,3.1,0,12.2,10.301,84.43%,,,,,,
J0742306,2018/11/17,MD,6.6,0,0,6.6,6.932,105.03%,,,,,,
J0742306,2018/11/24,MD,9.8,0,0,9.8,,0,,,,,,
J0742306,2018/12/01,MD,7.5,0,0,7.5,8.746,116.61%,4,2.32,0.00,0.00,2.32,540
J0742306,2018/12/08,MD,2,4.1,0,6.1,3.08,50.49%,10,0.00,0.00,0.00,0.00,496
J0742306,2018/12/15,MD,10.5,10.6,0,21.1,32.97,156.26%,,,,,,
J0742306,2018/12/22,MD,17.1,1.3,5.6,24,23.402,97.51%,,,,,,
J0742306,2019/01/05,MD,4.5,3.6,0,8.1,2.96,36.54%,28,0.00,0.00,0.00,0.00,1736
J0742306,2019/01/12,MD,10.3,3.4,0,13.7,11.821,86.28%,,,,,,
J0742306,2019/01/19,MD,9.6,12.4,0,22,22.95,104.32%,,,,,,
J0742306,2019/01/26,MD,16.2,2.9,3,22.1,27.321,123.62%,,,,,,
J0742306,2019/02/02,MD,3.7,3.8,0,7.5,8.821,117.61%,10,0.00,0.00,0.00,0.00,1240
J0742306,2019/02/09,MD,40.3,4.6,0,44.9,16.741,37.29%,,,,,,
J0742306,2019/02/16,MD,5,0,0,5,4.2,84.00%,,,,,,
J0742306,2019/02/23,MD,13,4.7,0,17.7,18.238,103.04%,,,,,,
J0742306,2019/03/02,MD,28.9,0,0,28.9,15.638,54.11%,,,,,,
J0742306,2019/03/09,MD,32.2,10.2,0,42.4,22.434,52.91%,,,,,,
J0742306,2019/03/16,MD,17.3,13.2,0,30.5,24.076,78.94%,10,0.00,0.00,0.00,0.00,496
J0742306,2019/03/23,MD,21.1,0,0,21.1,17.79,84.31%,18,0.00,0.00,0.00,0.00,744
J0742306,2019/03/30,MD,38.7,6,0,44.7,31.259,69.93%,14,0.00,8.49,0.00,8.49,1812
J0742306,2019/04/06,MD,21.5,0,0,21.5,16.403,76.29%,3,0.00,0.00,0.00,0.00,248
J0742306,2019/04/13,MD,4.5,5.3,0,9.8,21.478,219.16%,1,0.00,0.86,0.00,0.86,356
J0742306,2019/04/20,MD,39.9,4.5,0,44.4,33.89,76.33%,,,,,,
J0742306,2019/04/27,MD,1.2,0,0,1.2,,0,,,,,,
J0742306,2019/05/04,MD,16.6,9.3,1.7,27.6,32.6,118.12%,3,0.00,1.64,0.00,1.64,454
J0742306,2019/05/11,MD,29,5.4,12.6,47,29.562,62.90%,19,0.00,0.00,0.00,0.00,992
J0742306,2019/05/18,MD,18,0.7,0,18.7,50.551,270.33%,,,,,,
J0742306,2019/05/25,MD,37.9,0,0,37.9,34.41,90.79%,,,,,,
J0742306,2019/06/01,MD,9.5,0,0,9.5,24.94,262.53%,,,,,,
J0742306,2019/06/08,MD,20.9,0.7,0,21.6,14.838,68.69%,8,0.00,0.00,0.00,0.00,744
J0742306,2019/06/15,MD,51.1,2.4,0,53.5,5.43,10.15%,,,,,,
J0742306,2019/06/22,MD,37.9,1.5,0,39.4,10.859,27.56%,,,,,,
J0742306,2019/06/29,MD,18.1,0,0,18.1,8.026,44.34%,17,0.00,0.00,0.00,0.00,992
J0742306,2019/07/13,MD,10.6,0,0,10.6,2.96,27.92%,,,,,,
J0742306,2019/07/20,MD,9.5,8.5,0,18,2.96,16.44%,3,0.00,0.00,0.00,0.00,744
J0742306,2019/07/27,MD,12.5,0,6.8,19.3,28.575,148.06%,,,,,,
J0742306,2019/08/03,MD,20.8,7.7,0,28.5,7.44,26.11%,9,0.00,0.00,0.00,0.00,496
J0742306,2019/08/10,MD,5.1,0,0,5.1,,0,,,,,,
J0742307,2018/09/08,MD,14.4,0,0,14.4,,0,,,,,,
J0742390,2018/11/24,MD,2.9,0,0,2.9,,0,,,,,,
J0742390,2018/12/01,MD,0.9,0,0,0.9,,0,,,,,,
J0742390,2018/12/08,MD,14.1,0,0,14.1,,0,,,,,,
J0742390,2019/02/16,MD,0,6.4,0,6.4,,0,,,,,,
J0742390,2019/02/23,MD,2.2,12.2,0,14.4,,0,,,,,,
J0742390,2019/03/02,MD,0,0,7,7,3,42.86%,,,,,,
J0742390,2019/03/30,MD,6.4,0,0,6.4,,0,,,,,,
J0742390,2019/04/06,MD,10.9,20.1,0,31,,0,,,,,,
J0742390,2019/04/13,MD,5.4,0,0,5.4,,0,,,,,,
J0742390,2019/05/04,MD,0,2.1,0,2.1,,0,,,,,,
J0742390,2019/05/11,MD,9.2,0,0,9.2,,0,,,,,,
J0742390,2019/05/18,MD,6.8,0,0,6.8,,0,,,,,,
J0742390,2019/06/01,MD,0,3.7,0,3.7,,0,,,,,,
J0742390,2019/06/15,MD,5.9,0,0,5.9,,0,,,,,,
J0742390,2019/06/29,MD,5.5,0,0,5.5,,0,,,,,,
J0742401,2018/08/18,WM,30.2,3.6,0,33.8,14.959,44.26%,,,,,,
J0742401,2018/08/25,WM,56.4,6.1,0,62.5,14.301,22.88%,,,,,,
J0742401,2018/09/01,WM,7,0,0,7,2,28.57%,,,,,,
J0742401,2018/09/08,WM,33.1,0,0,33.1,15.818,47.79%,,,,,,
J0742401,2018/09/15,WM,25.6,0,0,25.6,11.164,43.61%,,,,,,
J0742401,2018/09/22,WM,34.6,0,0,34.6,4.034,11.66%,,,,,,
J0742401,2018/09/29,WM,10.7,0,6.1,16.8,14.385,85.63%,,,,,,
J0742401,2018/10/06,WM,32,0,3.2,35.2,7.891,22.42%,,,,,,
J0742401,2018/10/13,WM,24.5,2.4,0,26.9,10.218,37.99%,,,,,,
J0742401,2018/10/20,WM,0,8,8.4,16.4,5.254,32.04%,,,,,,
J0742401,2018/10/27,WM,6,1.9,8,15.9,13.198,83.01%,,,,,,
J0742401,2018/11/03,WM,19.2,0,0,19.2,3.634,18.93%,,,,,,
J0742401,2018/11/10,WM,31.5,0,0,31.5,12.164,38.62%,,,,,,
J0742401,2018/11/17,WM,14.5,0,0,14.5,2.634,18.17%,,,,,,
J0742401,2018/12/01,WM,33.4,0,0,33.4,19.658,58.86%,,,,,,
J0742401,2018/12/08,WM,47.8,2,0,49.8,11.164,22.42%,,,,,,
J0742401,2018/12/15,WM,16,0,0,16,3.756,23.48%,,,,,,
J0742401,2018/12/22,WM,16,0.1,0,16.1,7.646,47.49%,,,,,,
J0742401,2018/12/29,WM,0,0,8.6,8.6,3.301,38.38%,,,,,,
J0742401,2019/01/05,WM,2.8,0,0,2.8,2.871,102.54%,,,,,,
J0742401,2019/01/12,WM,41.6,4.3,0,45.9,13.164,28.68%,,,,,,
J0742401,2019/01/19,WM,21.7,5.2,0,26.9,7.856,29.20%,,,,,,
J0742401,2019/01/26,WM,48.9,9.6,5.6,64.1,16.714,26.07%,,,,,,
J0742401,2019/02/02,WM,19.6,1,5,25.6,8.169,31.91%,,,,,,
J0742401,2019/02/09,WM,36.7,8,7.6,52.3,9.35,17.88%,,,,,,
J0742401,2019/02/16,WM,28.4,10.7,0,39.1,15.565,39.81%,,,,,,
J0742401,2019/02/23,WM,16.2,8.9,8,33.1,10.463,31.61%,,,,,,
J0742401,2019/03/02,WM,34.8,8.2,8,51,11.828,23.19%,1,0.00,0.00,0.00,0.00,1128
J0742401,2019/03/09,WM,40,1.5,0,41.5,11.314,27.26%,,,,,,
J0742401,2019/03/16,WM,37,10,4.9,51.9,16.096,31.01%,,,,,,
J0742401,2019/03/23,WM,28.9,10,2.7,41.6,13.296,31.96%,,,,,,
J0742401,2019/03/30,WM,26.5,15.5,6,48,5.597,11.66%,,,,,,
J0742401,2019/04/06,WM,54.4,0,3.2,57.6,19.774,34.33%,,,,,,
J0742401,2019/04/13,WM,55,10.3,0,65.3,17.559,26.89%,,,,,,
